EmpID,PMS,Process Name,Sub Process Name,Date,Target,Achieved
RMCB 1116,Cerner,Payment Posting,ERA Posting,5/22/2026,900,195
RMCB 1116,Cerner,Payment Posting,ERA Posting,5/30/2026,900,20
RMCB 1116,Cerner,Payment Posting,ERA Posting,6/1/2026,900,54
RMCB 1116,Cerner,Payment Posting,ERA Posting,6/8/2026,900,1056
RMCB 1116,Cerner,Payment Posting,ERA Posting,6/9/2026,900,798
RMCB 1116,Cerner,Payment Posting,ERA Posting,6/11/2026,900,928
RMCB 1116,Cerner,Payment Posting,Extraction,5/22/2026,80,42
RMCB 1116,Cerner,Payment Posting,Extraction,5/30/2026,80,4
RMCB 1116,Cerner,Payment Posting,Extraction,6/8/2026,80,10
RMCB 1116,Cerner,Payment Posting,Extraction,6/9/2026,80,31
RMCB 1116,Cerner,Payment Posting,Extraction,6/11/2026,80,2
RMCB 1116,Cerner,Payment Posting,Failed Edits,5/6/2026,160,12
RMCB 1116,Cerner,Payment Posting,Failed Edits,5/7/2026,160,22
RMCB 1116,Cerner,Payment Posting,Failed Edits,5/21/2026,160,10
RMCB 1116,Cerner,Payment Posting,Failed Edits,6/1/2026,160,65
RMCB 1116,Cerner,Payment Posting,Failed Edits,6/3/2026,160,14
RMCB 1116,Cerner,Payment Posting,Failed Edits,6/4/2026,160,20
RMCB 1116,Cerner,Payment Posting,Failed Edits,6/5/2026,160,25
RMCB 1116,Cerner,Payment Posting,Failed Edits,6/9/2026,160,20
RMCB 1116,Cerner,Payment Posting,Failed Edits,6/10/2026,160,64
RMCB 1116,Cerner,Payment Posting,Failed Edits,6/11/2026,160,22
RMCB 1116,Cerner,Payment Posting,IDAM Calls/My Bills/IZ Bills,4/2/2026,30,298
RMCB 1116,Cerner,Payment Posting,IDAM Calls/My Bills/IZ Bills,4/3/2026,30,3
RMCB 1116,Cerner,Payment Posting,IDAM Calls/My Bills/IZ Bills,4/20/2026,30,27
RMCB 1116,Cerner,Payment Posting,IDAM Calls/My Bills/IZ Bills,4/21/2026,30,26
RMCB 1116,Cerner,Payment Posting,IDAM Calls/My Bills/IZ Bills,4/22/2026,30,26
RMCB 1116,Cerner,Payment Posting,IDAM Calls/My Bills/IZ Bills,4/25/2026,30,49
RMCB 1116,Cerner,Payment Posting,IDAM Calls/My Bills/IZ Bills,4/27/2026,30,32
RMCB 1116,Cerner,Payment Posting,IDAM Calls/My Bills/IZ Bills,4/29/2026,30,44
RMCB 1116,Cerner,Payment Posting,IDAM Calls/My Bills/IZ Bills,4/30/2026,30,103
RMCB 1116,Cerner,Payment Posting,IDAM Calls/My Bills/IZ Bills,6/10/2026,30,6
RMCB 1116,Cerner,Payment Posting,Instamed/Unapplied,5/1/2026,180,147
RMCB 1116,Cerner,Payment Posting,Instamed/Unapplied,5/29/2026,180,100
RMCB 1116,Cerner,Payment Posting,Insurance Credit,5/30/2026,40,27
RMCB 1116,Cerner,Payment Posting,Insurance Credit,6/3/2026,40,48
RMCB 1116,Cerner,Payment Posting,Insurance Credit,6/12/2026,40,45
RMCB 1116,Cerner,Payment Posting,Patient Credit,5/6/2026,60,15
RMCB 1116,Cerner,Payment Posting,Patient Credit,5/7/2026,60,87
RMCB 1116,Cerner,Payment Posting,Patient Credit,6/1/2026,60,20
RMCB 1116,Cerner,Payment Posting,Patient Credit,6/2/2026,60,45
RMCB 1116,Cerner,Payment Posting,Patient Credit,6/4/2026,60,46
RMCB 1116,Cerner,Payment Posting,Patient Credit,6/5/2026,60,20
RMCB 1122,Cerner,SB,Appointments Error,4/25/2026,200,200
RMCB 1122,Cerner,SB,Charge Entry,4/1/2026,200,270
RMCB 1122,Cerner,SB,Charge Entry,4/2/2026,200,304
RMCB 1122,Cerner,SB,Charge Entry,4/8/2026,9,9
RMCB 1122,Cerner,SB,Charge Entry,4/13/2026,200,0
RMCB 1122,Cerner,SB,Charge Entry,4/14/2026,103,103
RMCB 1122,Cerner,SB,Charge Entry,4/15/2026,199,199
RMCB 1122,Cerner,SB,Charge Entry,4/20/2026,200,0
RMCB 1122,Cerner,SB,Charge Entry,4/25/2026,35,35
RMCB 1122,Cerner,SB,Charge Entry,4/27/2026,186,116
RMCB 1122,Cerner,SB,Charge Entry,4/30/2026,200,200
RMCB 1122,Cerner,SB,Charge Entry,5/1/2026,80,80
RMCB 1122,Cerner,SB,Charge Entry,5/2/2026,124,124
RMCB 1122,Cerner,SB,Charge Entry,5/4/2026,200,200
RMCB 1122,Cerner,SB,Charge Entry,5/5/2026,167,167
RMCB 1122,Cerner,SB,Charge Entry,5/6/2026,25,25
RMCB 1122,Cerner,SB,Charge Entry,6/1/2026,29,29
RMCB 1122,Cerner,SB,Charge Entry,6/8/2026,100,60
RMCB 1122,Cerner,SB,Charge Entry,6/9/2026,200,0
RMCB 1122,Cerner,SB,Charge Entry,6/10/2026,200,200
RMCB 1122,Cerner,SB,Charge Entry,6/11/2026,171,171
RMCB 1122,Cerner,SB,Charge Entry,6/12/2026,200,179
RMCB 1122,Cerner,SB,Eligibility,4/3/2026,200,194
RMCB 1122,Cerner,SB,Eligibility,4/6/2026,166,166
RMCB 1122,Cerner,SB,Eligibility,4/6/2026,44,44
RMCB 1122,Cerner,SB,Eligibility,4/7/2026,182,230
RMCB 1122,Cerner,SB,Eligibility,4/7/2026,18,18
RMCB 1122,Cerner,SB,Eligibility,4/8/2026,144,208
RMCB 1122,Cerner,SB,Eligibility,4/8/2026,56,56
RMCB 1122,Cerner,SB,Eligibility,4/8/2026,93,93
RMCB 1122,Cerner,SB,Eligibility,4/8/2026,47,47
RMCB 1122,Cerner,SB,Eligibility,4/9/2026,93,93
RMCB 1122,Cerner,SB,Eligibility,4/9/2026,47,47
RMCB 1122,Cerner,SB,Eligibility,4/10/2026,132,132
RMCB 1122,Cerner,SB,Eligibility,4/16/2026,180,201
RMCB 1122,Cerner,SB,Eligibility,4/16/2026,26,26
RMCB 1122,Cerner,SB,Eligibility,4/17/2026,133,133
RMCB 1122,Cerner,SB,Eligibility,4/21/2026,185,185
RMCB 1122,Cerner,SB,Eligibility,4/21/2026,17,17
RMCB 1122,Cerner,SB,Eligibility,4/22/2026,180,180
RMCB 1122,Cerner,SB,Eligibility,4/22/2026,42,42
RMCB 1122,Cerner,SB,Eligibility,4/24/2026,15,15
RMCB 1122,Cerner,SB,Eligibility,4/24/2026,90,90
RMCB 1122,Cerner,SB,Eligibility,4/27/2026,14,14
RMCB 1122,Cerner,SB,Eligibility,4/28/2026,200,186
RMCB 1122,Cerner,SB,Eligibility,4/29/2026,200,0
RMCB 1122,Cerner,SB,Eligibility,5/6/2026,170,170
RMCB 1122,Cerner,SB,Eligibility,5/7/2026,200,250
RMCB 1122,Cerner,SB,Eligibility,5/8/2026,50,50
RMCB 1122,Cerner,SB,Eligibility,5/8/2026,150,164
RMCB 1122,Cerner,SB,Eligibility,5/11/2026,185,185
RMCB 1122,Cerner,SB,Eligibility,5/11/2026,15,85
RMCB 1122,Cerner,SB,Eligibility,5/12/2026,152,152
RMCB 1122,Cerner,SB,Eligibility,5/12/2026,48,54
RMCB 1122,Cerner,SB,Eligibility,5/13/2026,170,170
RMCB 1122,Cerner,SB,Eligibility,5/13/2026,30,39
RMCB 1122,Cerner,SB,Eligibility,5/14/2026,0,0
RMCB 1122,Cerner,SB,Eligibility,5/15/2026,200,201
RMCB 1122,Cerner,SB,Eligibility,5/15/2026,0,80
RMCB 1122,Cerner,SB,Eligibility,5/18/2026,200,201
RMCB 1122,Cerner,SB,Eligibility,5/19/2026,200,200
RMCB 1122,Cerner,SB,Eligibility,5/20/2026,200,200
RMCB 1122,Cerner,SB,Eligibility,5/20/2026,0,63
RMCB 1122,Cerner,SB,Eligibility,5/21/2026,200,200
RMCB 1122,Cerner,SB,Eligibility,5/21/2026,0,70
RMCB 1122,Cerner,SB,Eligibility,5/22/2026,191,191
RMCB 1122,Cerner,SB,Eligibility,5/22/2026,9,80
RMCB 1122,Cerner,SB,Eligibility,5/26/2026,200,202
RMCB 1122,Cerner,SB,Eligibility,5/26/2026,66,66
RMCB 1122,Cerner,SB,Eligibility,5/27/2026,191,191
RMCB 1122,Cerner,SB,Eligibility,5/27/2026,9,46
RMCB 1122,Cerner,SB,Eligibility,5/28/2026,200,204
RMCB 1122,Cerner,SB,Eligibility,5/28/2026,0,66
RMCB 1122,Cerner,SB,Eligibility,5/29/2026,200,200
RMCB 1122,Cerner,SB,Eligibility,5/29/2026,0,57
RMCB 1122,Cerner,SB,Eligibility,5/30/2026,75,75
RMCB 1122,Cerner,SB,Eligibility,5/30/2026,17,17
RMCB 1122,Cerner,SB,Eligibility,6/1/2026,148,148
RMCB 1122,Cerner,SB,Eligibility,6/1/2026,23,68
RMCB 1122,Cerner,SB,Eligibility,6/2/2026,182,182
RMCB 1122,Cerner,SB,Eligibility,6/2/2026,18,82
RMCB 1122,Cerner,SB,Eligibility,6/3/2026,200,0
RMCB 1122,Cerner,SB,Eligibility,6/4/2026,184,184
RMCB 1122,Cerner,SB,Eligibility,6/4/2026,16,29
RMCB 1122,Cerner,SB,Eligibility,6/5/2026,36,36
RMCB 1122,Cerner,SB,Eligibility,6/5/2026,173,173
RMCB 1122,Cerner,SB,Eligibility,6/11/2026,29,25
RMCB 1122,Cerner,SB,Hold Reviewedand released,4/24/2026,50,50
RMCB 1122,Cerner,SB,Hold Reviewedand released,4/25/2026,50,50
RMCB 1122,Cerner,SB,Rejection,4/8/2026,13,13
RMCB 1122,Cerner,SB,Rejection,4/9/2026,13,13
RMCB 1122,Cerner,SB,Rejection,4/10/2026,11,11
RMCB 1122,Cerner,SB,Rejection,4/14/2026,12,12
RMCB 1122,Cerner,SB,Rejection,4/15/2026,10,10
RMCB 1122,Cerner,SB,Rejection,4/17/2026,12,12
RMCB 1125,Cerner,SB,APCM,4/1/2026,251,251
RMCB 1125,Cerner,SB,Charge Entry,5/12/2026,80,80
RMCB 1125,Cerner,SB,Charge Entry,5/13/2026,80,83
RMCB 1125,Cerner,SB,Charge Entry,5/14/2026,80,138
RMCB 1125,Cerner,SB,Charge Entry,5/18/2026,80,69
RMCB 1125,Cerner,SB,Charge Entry,5/19/2026,80,97
RMCB 1125,Cerner,SB,Charge Entry,5/20/2026,80,88
RMCB 1125,Cerner,SB,Charge Entry,5/21/2026,80,93
RMCB 1125,Cerner,SB,Charge Entry,5/22/2026,80,42
RMCB 1125,Cerner,SB,Charge Entry,5/26/2026,56,56
RMCB 1125,Cerner,SB,Charge Entry,5/27/2026,57,57
RMCB 1125,Cerner,SB,Charge Entry,6/1/2026,32,32
RMCB 1125,Cerner,SB,Charge Entry,6/2/2026,135,135
RMCB 1125,Cerner,SB,Charge Entry,6/9/2026,80,61
RMCB 1125,Cerner,SB,Charge Entry,6/10/2026,44,44
RMCB 1125,Cerner,SB,Charge Entry,6/11/2026,63,63
RMCB 1125,Cerner,SB,Charge Entry,6/12/2026,100,99
RMCB 1125,Cerner,SB,Charge Entry Manual,5/26/2026,26,26
RMCB 1125,Cerner,SB,Charge Entry Manual,5/27/2026,10,10
RMCB 1125,Cerner,SB,Charge Entry Manual,5/28/2026,47,47
RMCB 1125,Cerner,SB,Charge Entry Manual,5/29/2026,18,18
RMCB 1125,Cerner,SB,Charge Entry WoundDoc,5/11/2026,19,19
RMCB 1125,Cerner,SB,Collection,4/1/2026,19,19
RMCB 1125,Cerner,SB,Collection,4/2/2026,95,95
RMCB 1125,Cerner,SB,Collection,4/3/2026,2,2
RMCB 1125,Cerner,SB,Collection,4/6/2026,31,31
RMCB 1125,Cerner,SB,Collection,4/7/2026,58,58
RMCB 1125,Cerner,SB,Collection,4/8/2026,40,40
RMCB 1125,Cerner,SB,Collection,4/13/2026,239,239
RMCB 1125,Cerner,SB,Collection,4/14/2026,41,41
RMCB 1125,Cerner,SB,Collection,4/15/2026,31,31
RMCB 1125,Cerner,SB,Collection,4/17/2026,55,55
RMCB 1125,Cerner,SB,Collection,4/28/2026,32,32
RMCB 1125,Cerner,SB,Collection,5/4/2026,1,1
RMCB 1125,Cerner,SB,Collection,5/6/2026,400,311
RMCB 1125,Cerner,SB,Collection,5/7/2026,19,19
RMCB 1125,Cerner,SB,Collection,5/20/2026,240,240
RMCB 1125,Cerner,SB,Collection,5/21/2026,49,49
RMCB 1125,Cerner,SB,Collection,5/26/2026,107,107
RMCB 1125,Cerner,SB,Collection,5/29/2026,245,245
RMCB 1125,Cerner,SB,Collection,6/5/2026,400,331
RMCB 1125,Cerner,SB,Collection,6/10/2026,224,224
RMCB 1125,Cerner,SB,Credit,4/6/2026,0,0
RMCB 1125,Cerner,SB,Credit,4/8/2026,0,0
RMCB 1125,Cerner,SB,Credit,4/13/2026,0,0
RMCB 1125,Cerner,SB,Credit,4/14/2026,0,0
RMCB 1125,Cerner,SB,Credit,4/15/2026,0,0
RMCB 1125,Cerner,SB,Credit,5/5/2026,0,0
RMCB 1125,Cerner,SB,Demo,5/26/2026,3,3
RMCB 1125,Cerner,SB,Demo,5/27/2026,2,2
RMCB 1125,Cerner,SB,Demo,5/28/2026,3,3
RMCB 1125,Cerner,SB,Demo,5/29/2026,1,1
RMCB 1125,Cerner,SB,Eligibility,4/3/2026,70,70
RMCB 1125,Cerner,SB,Eligibility,4/9/2026,30,30
RMCB 1125,Cerner,SB,Eligibility,4/13/2026,50,50
RMCB 1125,Cerner,SB,Eligibility,4/13/2026,20,20
RMCB 1125,Cerner,SB,Eligibility,4/20/2026,22,22
RMCB 1125,Cerner,SB,Eligibility,5/11/2026,30,30
RMCB 1125,Cerner,SB,Eligibility,5/26/2026,8,8
RMCB 1125,Cerner,SB,Eligibility,5/27/2026,12,12
RMCB 1125,Cerner,SB,Eligibility,5/29/2026,9,9
RMCB 1125,Cerner,SB,Eligibility,6/1/2026,21,21
RMCB 1125,Cerner,SB,Eligibility,6/11/2026,5,5
RMCB 1125,Cerner,SB,Hold Reviewedand released,4/2/2026,107,107
RMCB 1125,Cerner,SB,Hold Reviewedand released,4/3/2026,245,245
RMCB 1125,Cerner,SB,Hold Reviewedand released,4/7/2026,169,169
RMCB 1125,Cerner,SB,Hold Reviewedand released,4/9/2026,179,179
RMCB 1125,Cerner,SB,Hold Reviewedand released,5/26/2026,25,25
RMCB 1125,Cerner,SB,Hold Reviewedand released,6/2/2026,18,18
RMCB 1125,Cerner,SB,IDAM PtCall Review,4/1/2026,2,2
RMCB 1125,Cerner,SB,IDAM PtCall Review,4/3/2026,6,6
RMCB 1125,Cerner,SB,IDAM PtCall Review,4/6/2026,8,8
RMCB 1125,Cerner,SB,IDAM PtCall Review,4/7/2026,8,8
RMCB 1125,Cerner,SB,IDAM PtCall Review,4/8/2026,7,7
RMCB 1125,Cerner,SB,IDAM PtCall Review,4/9/2026,6,6
RMCB 1125,Cerner,SB,IDAM PtCall Review,4/13/2026,4,4
RMCB 1125,Cerner,SB,IDAM PtCall Review,4/14/2026,4,4
RMCB 1125,Cerner,SB,IDAM PtCall Review,4/15/2026,6,6
RMCB 1125,Cerner,SB,IDAM PtCall Review,4/16/2026,3,3
RMCB 1125,Cerner,SB,IDAM PtCall Review,4/17/2026,8,8
RMCB 1125,Cerner,SB,IDAM PtCall Review,4/20/2026,6,6
RMCB 1125,Cerner,SB,IDAM PtCall Review,4/21/2026,3,3
RMCB 1125,Cerner,SB,IDAM PtCall Review,4/22/2026,4,4
RMCB 1125,Cerner,SB,IDAM PtCall Review,4/23/2026,2,2
RMCB 1125,Cerner,SB,IDAM PtCall Review,4/24/2026,6,6
RMCB 1125,Cerner,SB,IDAM PtCall Review,4/27/2026,10,10
RMCB 1125,Cerner,SB,IDAM PtCall Review,4/28/2026,6,6
RMCB 1125,Cerner,SB,IDAM PtCall Review,4/29/2026,5,5
RMCB 1125,Cerner,SB,IDAM PtCall Review,4/30/2026,6,6
RMCB 1125,Cerner,SB,IDAM PtCall Review,5/1/2026,4,4
RMCB 1125,Cerner,SB,IDAM PtCall Review,5/4/2026,2,2
RMCB 1125,Cerner,SB,IDAM PtCall Review,5/5/2026,3,3
RMCB 1125,Cerner,SB,IDAM PtCall Review,5/6/2026,5,5
RMCB 1125,Cerner,SB,IDAM PtCall Review,5/7/2026,5,5
RMCB 1125,Cerner,SB,IDAM PtCall Review,5/11/2026,7,7
RMCB 1125,Cerner,SB,IDAM PtCall Review,5/20/2026,20,20
RMCB 1125,Cerner,SB,IDAM PtCall Review,5/21/2026,16,16
RMCB 1125,Cerner,SB,IDAM PtCall Review,5/22/2026,3,3
RMCB 1125,Cerner,SB,IDAM PtCall Review,5/26/2026,5,5
RMCB 1125,Cerner,SB,IDAM PtCall Review,5/27/2026,8,8
RMCB 1125,Cerner,SB,IDAM PtCall Review,5/29/2026,8,8
RMCB 1125,Cerner,SB,IDAM PtCall Review,6/2/2026,2,2
RMCB 1125,Cerner,SB,IDAM PtCall Review,6/3/2026,7,7
RMCB 1125,Cerner,SB,IDAM PtCall Review,6/4/2026,1,1
RMCB 1125,Cerner,SB,IDAM PtCall Review,6/5/2026,8,8
RMCB 1125,Cerner,SB,IDAM PtCall Review,6/9/2026,0,6
RMCB 1125,Cerner,SB,IDAM PtCall Review,6/10/2026,15,15
RMCB 1125,Cerner,SB,IDAM PtCall Review,6/11/2026,1,1
RMCB 1125,Cerner,SB,Misc,4/1/2026,18,18
RMCB 1125,Cerner,SB,Misc,4/1/2026,2,2
RMCB 1125,Cerner,SB,Misc,4/2/2026,2,2
RMCB 1125,Cerner,SB,Misc,4/6/2026,2,2
RMCB 1125,Cerner,SB,Misc,4/8/2026,2,2
RMCB 1125,Cerner,SB,Misc,4/8/2026,8,8
RMCB 1125,Cerner,SB,Misc,4/9/2026,4,4
RMCB 1125,Cerner,SB,Misc,4/14/2026,11,11
RMCB 1125,Cerner,SB,Misc,4/14/2026,107,107
RMCB 1125,Cerner,SB,Misc,4/15/2026,4,4
RMCB 1125,Cerner,SB,Misc,4/15/2026,2,2
RMCB 1125,Cerner,SB,Misc,4/15/2026,125,125
RMCB 1125,Cerner,SB,Misc,4/16/2026,125,125
RMCB 1125,Cerner,SB,Misc,4/16/2026,6,6
RMCB 1125,Cerner,SB,Misc,4/17/2026,157,157
RMCB 1125,Cerner,SB,Misc,4/17/2026,39,39
RMCB 1125,Cerner,SB,Misc,4/17/2026,19,19
RMCB 1125,Cerner,SB,Misc,4/20/2026,169,169
RMCB 1125,Cerner,SB,Misc,4/20/2026,18,18
RMCB 1125,Cerner,SB,Misc,4/23/2026,6,6
RMCB 1125,Cerner,SB,Misc,4/24/2026,3,3
RMCB 1125,Cerner,SB,Misc,4/28/2026,2,2
RMCB 1125,Cerner,SB,Misc,4/29/2026,3,3
RMCB 1125,Cerner,SB,Misc,4/30/2026,12,12
RMCB 1125,Cerner,SB,Misc,4/30/2026,0,0
RMCB 1125,Cerner,SB,Misc,5/6/2026,0,0
RMCB 1125,Cerner,SB,Misc,5/7/2026,0,0
RMCB 1125,Cerner,SB,Misc,5/11/2026,0,0
RMCB 1125,Cerner,SB,Misc,5/27/2026,0,0
RMCB 1125,Cerner,SB,Misc,5/28/2026,48,48
RMCB 1125,Cerner,SB,Misc,5/29/2026,18,18
RMCB 1125,Cerner,SB,Misc,6/1/2026,0,0
RMCB 1125,Cerner,SB,Misc,6/4/2026,33,33
RMCB 1125,Cerner,SB,Misc,6/5/2026,0,0
RMCB 1125,Cerner,SB,RC Text,4/3/2026,0,0
RMCB 1125,Cerner,SB,RC Text,4/6/2026,0,0
RMCB 1125,Cerner,SB,RC Text,4/6/2026,0,0
RMCB 1125,Cerner,SB,RC Text,4/7/2026,0,0
RMCB 1125,Cerner,SB,RC Text,4/15/2026,0,0
RMCB 1125,Cerner,SB,RC Text,4/16/2026,0,0
RMCB 1125,Cerner,SB,RC Text,4/20/2026,0,0
RMCB 1125,Cerner,SB,RC Text,4/21/2026,0,0
RMCB 1125,Cerner,SB,RC Text,4/24/2026,0,0
RMCB 1125,Cerner,SB,RC Text,4/27/2026,0,0
RMCB 1125,Cerner,SB,RC Text,5/4/2026,0,0
RMCB 1125,Cerner,SB,RC Text,5/5/2026,0,0
RMCB 1125,Cerner,SB,RC Text,5/11/2026,0,0
RMCB 1125,Cerner,SB,RC Text,5/12/2026,0,0
RMCB 1125,Cerner,SB,RC Text,5/15/2026,0,0
RMCB 1125,Cerner,SB,RC Text,5/18/2026,0,0
RMCB 1125,Cerner,SB,RC Text,5/21/2026,0,0
RMCB 1125,Cerner,SB,RC Text,5/26/2026,0,0
RMCB 1125,Cerner,SB,RC Text,5/27/2026,0,27
RMCB 1125,Cerner,SB,RC Text,5/28/2026,0,1255
RMCB 1125,Cerner,SB,RC Text,6/1/2026,0,0
RMCB 1125,Cerner,SB,RC Text,6/2/2026,0,0
RMCB 1125,Cerner,SB,RC Text,6/3/2026,0,0
RMCB 1125,Cerner,SB,RC Text,6/9/2026,0,0
RMCB 1125,Cerner,SB,Revspring Updated,4/2/2026,0,0
RMCB 1125,Cerner,SB,Revspring Updated,4/6/2026,0,0
RMCB 1125,Cerner,SB,Revspring Updated,4/7/2026,0,0
RMCB 1125,Cerner,SB,Revspring Updated,4/8/2026,0,0
RMCB 1125,Cerner,SB,Revspring Updated,4/9/2026,0,0
RMCB 1125,Cerner,SB,Revspring Updated,4/13/2026,0,0
RMCB 1125,Cerner,SB,Revspring Updated,4/14/2026,0,0
RMCB 1125,Cerner,SB,Revspring Updated,4/15/2026,0,0
RMCB 1125,Cerner,SB,Revspring Updated,4/16/2026,0,0
RMCB 1125,Cerner,SB,Revspring Updated,4/17/2026,0,0
RMCB 1125,Cerner,SB,Revspring Updated,4/21/2026,0,0
RMCB 1125,Cerner,SB,Revspring Updated,4/22/2026,0,0
RMCB 1125,Cerner,SB,Revspring Updated,4/23/2026,0,0
RMCB 1125,Cerner,SB,Revspring Updated,4/24/2026,0,0
RMCB 1125,Cerner,SB,Revspring Updated,4/28/2026,0,0
RMCB 1125,Cerner,SB,Revspring Updated,4/29/2026,0,0
RMCB 1125,Cerner,SB,Revspring Updated,4/30/2026,0,0
RMCB 1125,Cerner,SB,Revspring Updated,5/1/2026,0,0
RMCB 1125,Cerner,SB,Revspring Updated,5/5/2026,0,0
RMCB 1125,Cerner,SB,Revspring Updated,5/6/2026,0,0
RMCB 1125,Cerner,SB,Selfpay Adjustment Taken,4/2/2026,32,32
RMCB 1125,Cerner,SB,Selfpay Adjustment Taken,4/22/2026,2,2
RMCB 1125,Cerner,SB,Selfpay Adjustment Taken,4/24/2026,8,8
RMCB 1125,Cerner,SB,Selfpay Adjustment Taken,4/29/2026,9,9
RMCB 1125,Cerner,SB,Selfpay Adjustment Taken,4/30/2026,17,17
RMCB 1125,Cerner,SB,Statement,4/1/2026,110,110
RMCB 1125,Cerner,SB,Statement,4/2/2026,192,192
RMCB 1125,Cerner,SB,Statement,4/6/2026,341,341
RMCB 1125,Cerner,SB,Statement,4/7/2026,257,257
RMCB 1125,Cerner,SB,Statement,4/8/2026,375,375
RMCB 1125,Cerner,SB,Statement,4/10/2026,300,0
RMCB 1125,Cerner,SB,Statement,4/13/2026,73,73
RMCB 1125,Cerner,SB,Statement,4/13/2026,638,638
RMCB 1125,Cerner,SB,Statement,4/14/2026,309,309
RMCB 1125,Cerner,SB,Statement,4/15/2026,230,230
RMCB 1125,Cerner,SB,Statement,4/16/2026,233,233
RMCB 1125,Cerner,SB,Statement,4/16/2026,0,0
RMCB 1125,Cerner,SB,Statement,4/17/2026,225,225
RMCB 1125,Cerner,SB,Statement,4/21/2026,594,594
RMCB 1125,Cerner,SB,Statement,4/22/2026,400,505
RMCB 1125,Cerner,SB,Statement,4/23/2026,400,300
RMCB 1125,Cerner,SB,Statement,4/24/2026,350,351
RMCB 1125,Cerner,SB,Statement,4/24/2026,170,170
RMCB 1125,Cerner,SB,Statement,4/27/2026,400,610
RMCB 1125,Cerner,SB,Statement,4/28/2026,400,494
RMCB 1125,Cerner,SB,Statement,4/29/2026,400,441
RMCB 1125,Cerner,SB,Statement,4/30/2026,400,350
RMCB 1125,Cerner,SB,Statement,5/1/2026,400,50
RMCB 1125,Cerner,SB,Statement,5/4/2026,400,500
RMCB 1125,Cerner,SB,Statement,5/5/2026,400,351
RMCB 1125,Cerner,SB,Statement,5/7/2026,400,205
RMCB 1125,Cerner,SB,Statement,5/8/2026,300,300
RMCB 1125,Cerner,SB,Statement,5/15/2026,400,391
RMCB 1125,Cerner,SB,Statement,5/29/2026,0,0
RMCB 1125,Cerner,SB,Statement,6/1/2026,0,0
RMCB 1125,Cerner,SB,Statement,6/3/2026,400,317
RMCB 1125,Cerner,SB,Statement,6/4/2026,400,247
RMCB 1125,Cerner,SB,Statement,6/11/2026,153,153
RMCB 1156,Cerner,SB,APCM,5/15/2026,40,40
RMCB 1156,Cerner,SB,Charge Audit,4/13/2026,60,28
RMCB 1156,Cerner,SB,Charge Audit,5/4/2026,150,170
RMCB 1156,Cerner,SB,Charge Audit,5/5/2026,67,67
RMCB 1156,Cerner,SB,Charge Audit,5/6/2026,138,47
RMCB 1156,Cerner,SB,Charge Audit,5/7/2026,145,33
RMCB 1156,Cerner,SB,Charge Entry,4/1/2026,75,75
RMCB 1156,Cerner,SB,Charge Entry,4/2/2026,75,60
RMCB 1156,Cerner,SB,Charge Entry,4/3/2026,75,68
RMCB 1156,Cerner,SB,Charge Entry,4/8/2026,16,16
RMCB 1156,Cerner,SB,Charge Entry,4/9/2026,42,42
RMCB 1156,Cerner,SB,Charge Entry,4/14/2026,41,41
RMCB 1156,Cerner,SB,Charge Entry,4/15/2026,76,76
RMCB 1156,Cerner,SB,Charge Entry,4/16/2026,16,16
RMCB 1156,Cerner,SB,Charge Entry,4/28/2026,111,135
RMCB 1156,Cerner,SB,Charge Entry,4/29/2026,138,138
RMCB 1156,Cerner,SB,Charge Entry,4/30/2026,150,175
RMCB 1156,Cerner,SB,Charge Entry,5/11/2026,133,14
RMCB 1156,Cerner,SB,Charge Entry,5/12/2026,112,28
RMCB 1156,Cerner,SB,Charge Entry,5/18/2026,50,21
RMCB 1156,Cerner,SB,Charge Entry,5/19/2026,38,38
RMCB 1156,Cerner,SB,Charge Entry,5/20/2026,139,78
RMCB 1156,Cerner,SB,Charge Entry,5/21/2026,147,61
RMCB 1156,Cerner,SB,Charge Entry,5/22/2026,145,37
RMCB 1156,Cerner,SB,Charge Entry,5/26/2026,118,48
RMCB 1156,Cerner,SB,Charge Entry,5/27/2026,98,76
RMCB 1156,Cerner,SB,Charge Entry,5/28/2026,127,72
RMCB 1156,Cerner,SB,Charge Entry,5/29/2026,150,101
RMCB 1156,Cerner,SB,Charge Entry,6/1/2026,36,36
RMCB 1156,Cerner,SB,Charge Entry,6/2/2026,74,74
RMCB 1156,Cerner,SB,Charge Entry,6/3/2026,92,47
RMCB 1156,Cerner,SB,Charge Entry,6/4/2026,148,99
RMCB 1156,Cerner,SB,Charge Entry,6/5/2026,77,28
RMCB 1156,Cerner,SB,Charge Entry,6/8/2026,150,0
RMCB 1156,Cerner,SB,Charge Entry,6/9/2026,66,66
RMCB 1156,Cerner,SB,Charge Entry,6/10/2026,119,119
RMCB 1156,Cerner,SB,Charge Entry,6/11/2026,150,89
RMCB 1156,Cerner,SB,Charge Entry,6/12/2026,139,67
RMCB 1156,Cerner,SB,Demo,4/7/2026,2,2
RMCB 1156,Cerner,SB,Demo,4/8/2026,1,1
RMCB 1156,Cerner,SB,Demo,4/9/2026,1,1
RMCB 1156,Cerner,SB,Demo,4/21/2026,5,5
RMCB 1156,Cerner,SB,Demo,4/22/2026,5,5
RMCB 1156,Cerner,SB,Demo,4/24/2026,5,5
RMCB 1156,Cerner,SB,Demo,4/27/2026,34,34
RMCB 1156,Cerner,SB,Demo,4/28/2026,16,16
